id,sire,dam,sex,birth_date
M2501654,M2401312,W2200413,M,2025-04-15
W2501655,M2401457,W2200415,F,2025-04-20
M2501656,M2401457,W2200415,M,2025-04-20
M2501657,M2401312,W2200425,M,2025-04-12
W2501658,M2401175,W2200437,F,2025-04-16
W2501659,M2401312,W2200438,F,2025-04-21
M2501660,M2401224,W2200440,M,2025-04-10
W2501661,M2401224,W2200440,F,2025-04-10
M2501662,M2401377,W2200448,M,2025-04-09
W2501663,M2401312,W2200451,F,2025-04-01
W2501664,M2401312,W2200451,F,2025-04-01
W2501665,M2401312,W2200458,F,2025-04-22
W2501666,M2401312,W2200458,F,2025-04-22
W2501667,M2401312,W2200469,F,2025-04-08
M2501668,M2401312,W2200496,M,2025-04-20
M2501669,M2401081,W2200502,M,2025-04-13
W2501670,M2401338,W2200511,F,2025-04-02
W2501671,M2401338,W2200511,F,2025-04-02
M2501672,M2401338,W2200511,M,2025-04-02
M2501673,M2401312,W2200520,M,2025-04-13
M2501674,M2401312,W2200520,M,2025-04-13
W2501675,M2401312,W2200526,F,2025-04-16
M2501676,M2401312,W2200526,M,2025-04-16
M2501677,M2401312,W2200538,M,2025-04-22
M2501678,M2401312,W2200544,M,2025-04-18
W2501679,M2401312,W2200544,F,2025-04-18
W2501680,M2401121,W2200549,F,2025-04-09
M2501681,M2401121,W2200549,M,2025-04-09
M2501682,M2401121,W2200549,M,2025-04-09
W2501683,M2401175,W2200561,F,2025-04-22
W2501684,M2401175,W2200561,F,2025-04-22
W2501685,M2401312,W2200568,F,2025-04-17
M2501686,M2401338,W2200569,M,2025-04-24
M2501687,M2401338,W2200569,M,2025-04-24
M2501688,M2401338,W2200569,M,2025-04-24
M2501689,M2401312,W2200574,M,2025-04-26
M2501690,M2401312,W2200579,M,2025-04-11
M2501691,M2401312,W2200579,M,2025-04-11
W2501692,M2401121,W2200595,F,2025-04-14
W2501693,M2401457,W2200605,F,2025-04-21
M2501694,M2401457,W2200605,M,2025-04-21
W2501695,M2401312,W2200640,F,2025-04-26
M2501696,M2401312,W2200640,M,2025-04-26
M2501697,M2401077,W2300661,M,2025-04-12
M2501698,M2401077,W2300661,M,2025-04-12
M2501699,M2401077,W2300661,M,2025-04-12
W2501700,M2401312,W2300674,F,2025-04-15
W2501701,M2401312,W2300679,F,2025-04-10
W2501702,M2401312,W2300679,F,2025-04-10
W2501703,M2401333,W2300682,F,2025-04-06
W2501704,M2401312,W2300684,F,2025-04-21
M2501705,M2401077,W2300705,M,2025-04-11
M2501706,M2401312,W2300738,M,2025-04-06
W2501707,M2401411,W2300739,F,2025-04-05
W2501708,M2401411,W2300739,F,2025-04-05
M2501709,M2401411,W2300739,M,2025-04-05
W2501710,M2401333,W2300741,F,2025-04-02
W2501711,M2401333,W2300741,F,2025-04-02
M2501712,M2401312,W2300742,M,2025-04-13
M2501713,M2401312,W2300742,M,2025-04-13
M2501714,M2401312,W2300749,M,2025-04-14
W2501715,M2401312,W2300765,F,2025-04-16
M2501716,M2401312,W2300765,M,2025-04-16
M2501717,M2401312,W2300765,M,2025-04-16
M2501718,M2401121,W2300778,M,2025-04-11
W2501719,M2401121,W2300778,F,2025-04-11
M2501720,M2401312,W2300786,M,2025-04-09
W2501721,M2401333,W2300788,F,2025-04-15
W2501722,M2401333,W2300788,F,2025-04-15
W2501723,M2401333,W2300788,F,2025-04-15
W2501724,M2401312,W2300790,F,2025-04-23
W2501725,M2401312,W2300791,F,2025-04-26
W2501726,M2401312,W2300791,F,2025-04-26
M2501727,M2401312,W2300801,M,2025-04-04
M2501728,M2401312,W2300802,M,2025-04-05
M2501729,M2401312,W2300807,M,2025-04-02
W2501730,M2401312,W2300807,F,2025-04-02
W2501731,M2401312,W2300813,F,2025-04-14
W2501732,M2401312,W2300813,F,2025-04-14
M2501733,M2401312,W2300830,M,2025-04-06
W2501734,M2401312,W2300830,F,2025-04-06
W2501735,M2401312,W2300830,F,2025-04-06
W2501736,M2401312,W2300831,F,2025-04-23
M2501737,M2401312,W2300831,M,2025-04-23
W2501738,M2401312,W2300831,F,2025-04-23
M2501739,M2401312,W2300843,M,2025-04-17
M2501740,M2401377,W2300858,M,2025-04-26
M2501741,M2401377,W2300858,M,2025-04-26
W2501742,M2401205,W2300872,F,2025-04-18
M2501743,M2401457,W2300874,M,2025-04-19
M2501744,M2401457,W2300874,M,2025-04-19
W2501745,M2401338,W2300886,F,2025-04-08
M2501746,M2401457,W2300894,M,2025-04-04
W2501747,M2401457,W2300894,F,2025-04-04
W2501748,M2401312,W2300895,F,2025-04-26
W2501749,M2401312,W2300895,F,2025-04-26
M2501750,M2401312,W2300896,M,2025-04-27
W2501751,M2401333,W2300901,F,2025-04-28
W2501752,M2401338,W2300919,F,2025-04-04
W2501753,M2401312,W2300923,F,2025-04-03
W2501754,M2401312,W2300926,F,2025-04-15
M2501755,M2401312,W2300931,M,2025-04-08
W2501756,M2401411,W2300933,F,2025-04-06
M2501757,M2401411,W2300933,M,2025-04-06
W2501758,M2401312,W2300965,F,2025-04-19
M2501759,M2401312,W2300976,M,2025-04-18
W2501760,M2401312,W2300980,F,2025-04-17
M2501761,M2401081,W2300985,M,2025-04-14
M2501762,M2401312,W2300987,M,2025-04-18
M2501763,M2401312,W2300993,M,2025-04-09
M2501764,M2401312,W2300993,M,2025-04-09
W2501765,M2401121,W2300998,F,2025-04-26
M2501766,M2401377,W2300999,M,2025-04-25
M2501767,M2401377,W2300999,M,2025-04-25
M2501768,M2401338,W2301011,M,2025-04-04
M2501769,M2401338,W2301011,M,2025-04-04
W2501770,M2401411,W2301012,F,2025-04-12
M2501771,M2401411,W2301012,M,2025-04-12
M2501772,M2401338,W2301015,M,2025-04-15
M2501773,M2401338,W2301015,M,2025-04-15
W2501774,M2401457,W2301022,F,2025-04-21
W2501775,M2401457,W2301022,F,2025-04-21
M2501776,M2401312,W2301027,M,2025-04-09
M2501777,M2401312,W2301027,M,2025-04-09
M2501778,M2401312,W2301028,M,2025-04-08
M2501779,M2401312,W2301030,M,2025-04-07
W2501780,M2401312,W2301043,F,2025-04-10
W2501781,M2401377,W2301046,F,2025-04-09
M2501782,M2401312,W2301052,M,2025-04-22
W2501783,M2401312,W2401067,F,2025-04-12
W2501784,M2401312,W2401067,F,2025-04-12
M2501785,M2401312,W2401070,M,2025-04-25
W2501786,M2401312,W2401070,F,2025-04-25
M2501787,M2401312,W2401072,M,2025-04-19
W2501788,M2401312,W2401074,F,2025-04-13
M2501789,M2401312,W2401079,M,2025-04-17
M2501790,M2401333,W2401086,M,2025-04-07
W2501791,M2401077,W2401090,F,2025-04-09
W2501792,M2401333,W2401095,F,2025-04-16
W2501793,M2401333,W2401095,F,2025-04-16
W2501794,M2401312,W2401097,F,2025-04-13
M2501795,M2401312,W2401097,M,2025-04-13
M2501796,M2401338,W2401101,M,2025-04-21
M2501797,M2401338,W2401101,M,2025-04-21
W2501798,M2401312,W2401103,F,2025-04-23
M2501799,M2401081,W2401128,M,2025-04-01
W2501800,M2401077,W2401131,F,2025-04-07
W2501801,M2401312,W2401133,F,2025-04-19
M2501802,M2401377,W2401141,M,2025-04-20
W2501803,M2401312,W2401145,F,2025-04-05
W2501804,M2401312,W2401145,F,2025-04-05
W2501805,M2401312,W2401145,F,2025-04-05
M2501806,M2401333,W2401155,M,2025-04-26
W2501807,M2401333,W2401155,F,2025-04-26
W2501808,M2401312,W2401159,F,2025-04-19
W2501809,M2401312,W2401159,F,2025-04-19
M2501810,M2401121,W2401167,M,2025-04-11
W2501811,M2401312,W2401169,F,2025-04-10
M2501812,M2401333,W2401172,M,2025-04-17
W2501813,M2401333,W2401172,F,2025-04-17
W2501814,M2401312,W2401178,F,2025-04-26
M2501815,M2401312,W2401178,M,2025-04-26
M2501816,M2401224,W2401179,M,2025-04-09
M2501817,M2401224,W2401179,M,2025-04-09
W2501818,M2401224,W2401179,F,2025-04-09
W2501819,M2401081,W2401188,F,2025-04-09
M2501820,M2401081,W2401188,M,2025-04-09
M2501821,M2401338,W2401221,M,2025-04-17
M2501822,M2401338,W2401221,M,2025-04-17
M2501823,M2401312,W2401222,M,2025-04-17
M2501824,M2401411,W2401236,M,2025-04-08
M2501825,M2401411,W2401238,M,2025-04-08
W2501826,M2401411,W2401238,F,2025-04-08
W2501827,M2401121,W2401244,F,2025-04-17
M2501828,M2401121,W2401244,M,2025-04-17
W2501829,M2401121,W2401244,F,2025-04-17
M2501830,M2401338,W2401247,M,2025-04-07
W2501831,M2401312,W2401253,F,2025-04-08
M2501832,M2401175,W2401259,M,2025-04-12
M2501833,M2401312,W2401262,M,2025-04-27
M2501834,M2401312,W2401268,M,2025-04-09
W2501835,M2401338,W2401269,F,2025-04-13
W2501836,M2401081,W2401278,F,2025-04-16
W2501837,M2401081,W2401278,F,2025-04-16
W2501838,M2401081,W2401278,F,2025-04-16
M2501839,M2401312,W2401280,M,2025-04-07
M2501840,M2401312,W2401280,M,2025-04-07
M2501841,M2401312,W2401283,M,2025-04-26
W2501842,M2401312,W2401283,F,2025-04-26
W2501843,M2401411,W2401285,F,2025-04-25
M2501844,M2401205,W2401288,M,2025-04-13
W2501845,M2401205,W2401288,F,2025-04-13
W2501846,M2401312,W2401291,F,2025-04-25
M2501847,M2401312,W2401291,M,2025-04-25
M2501848,M2401312,W2401301,M,2025-04-06
W2501849,M2401312,W2401302,F,2025-04-14
W2501850,M2401312,W2401302,F,2025-04-14
W2501851,M2401312,W2401313,F,2025-04-13
W2501852,M2401312,W2401313,F,2025-04-13
W2501853,M2401205,W2401314,F,2025-04-27
M2501854,M2401205,W2401314,M,2025-04-27
M2501855,M2401457,W2401316,M,2025-04-02
M2501856,M2401457,W2401316,M,2025-04-02
W2501857,M2401312,W2401328,F,2025-04-06
M2501858,M2401457,W2401335,M,2025-04-14
W2501859,M2401457,W2401335,F,2025-04-14
M2501860,M2401457,W2401335,M,2025-04-14
W2501861,M2401457,W2401337,F,2025-04-26
W2501862,M2401312,W2401339,F,2025-04-05
M2501863,M2401312,W2401344,M,2025-04-05
M2501864,M2401121,W2401345,M,2025-04-22
W2501865,M2401081,W2401371,F,2025-04-10
M2501866,M2401338,W2401384,M,2025-04-03
W2501867,M2401338,W2401384,F,2025-04-03
W2501868,M2401077,W2401392,F,2025-04-14
M2501869,M2401077,W2401392,M,2025-04-14
W2501870,M2401175,W2401397,F,2025-04-22
W2501871,M2401175,W2401397,F,2025-04-22
M2501872,M2401312,W2401410,M,2025-04-10
W2501873,M2401312,W2401410,F,2025-04-10
M2501874,M2401121,W2401414,M,2025-04-24
M2501875,M2401224,W2401415,M,2025-04-09
M2501876,M2401224,W2401415,M,2025-04-09
W2501877,M2401312,W2401418,F,2025-04-20
M2501878,M2401312,W2401418,M,2025-04-20
W2501879,M2401312,W2401419,F,2025-04-03
M2501880,M2401312,W2401423,M,2025-04-18
W2501881,M2401312,W2401423,F,2025-04-18
W2501882,M2401312,W2401424,F,2025-04-15
W2501883,M2401312,W2401428,F,2025-04-01
W2501884,M2401312,W2401429,F,2025-04-19
W2501885,M2401312,W2401438,F,2025-04-02
M2501886,M2401312,W2401438,M,2025-04-02
W2501887,M2401312,W2401438,F,2025-04-02
M2501888,M2401312,W2401454,M,2025-04-14
W2501889,M2401312,W2401454,F,2025-04-14
W2501890,M2401312,W2401458,F,2025-04-09
M2501891,M2401312,W2401466,M,2025-04-14
M2501892,M2401081,W2401469,M,2025-04-02
W2501893,M2401081,W2401469,F,2025-04-02
W2501894,M2401121,W2401478,F,2025-04-04
W2501895,M2401411,W2401489,F,2025-04-26
W2501896,M2401411,W2401489,F,2025-04-26
